title,time,init,link,paraContainKeyword
"Chứng khoán sáng 3/4: Cổ phiếu chứng khoán, ngân hàng ngược dòng",03/04/2018 12:01,"Thị trường đã chịu tác động từ diễn biến bên ngoài và đang giảm nhẹ. Riêng cổ phiếu dẫn dắt nhóm chứng khoán, ngân hàng đã bật tăng...",http://vneconomy.vn/chung-khoan-sang-3-4-co-phieu-chung-khoan-ngan-hang-nguoc-dong-20180403115701027.htm,"Chỉ tiếc là quy mô của cổ phiếu chứng khoán hơi nhỏ, trong  khi ngân hàng bị phân hóa nhẹ nên các chỉ số vẫn đuối. VN-Index hiện đang giảm  0,37%, VN30-Index giảm 0,59%."
"Nhận định chứng khoán ngày 4/4: ""Điều chỉnh nhẹ trước khi tăng""",03/04/2018 22:40,VnEconomy giới thiệu nhận định và khuyến nghị đầu tư của một số công ty chứng khoán về diễn biến thị trường ngày 4/4/2018...,http://vneconomy.vn/nhan-dinh-chung-khoan-ngay-4-4-dieu-chinh-nhe-truoc-khi-tang-20180403200636789.htm,"""Sau khi có sự bứt phá khá mạnh hôm qua, chỉ số đã có một phiên điều chỉnh giảm khi khối ngoại có động thái chốt lời ở một số mã vốn hóa lớn đã tăng khá mạnh trong giai đoạn trước. Mặc dù vậy, phiên điều chỉnh như hôm 3/4 do ảnh hưởng của thị trường tài chính quốc tế chưa làm thay đổi xu hướng hiện tại, trong bối cảnh chỉ số chung vẫn chịu ảnh hưởng lớn từ diễn biến giao dịch của nhóm các cổ phiếu vốn hóa lớn đầu ngành."
"""Bốc quẻ"" cho tỷ giá",08/03/2018 14:23,"Đến thời điểm hiện tại, dự trữ ngoại hối quốc gia đã đạt mức 60 tỷ USD...",http://vneconomy.vn/boc-que-cho-ty-gia-2018030812093388.htm,"Dẫn chứng về dòng vốn ngoại, báo cáo 2 tháng đầu năm 2018 của Ủy ban Giám sát tài chính quốc gia nhận định: ""Từ đầu năm 2018, mua ròng của khối ngoại trên thị trường chứng khoán chính thức ở mức cao, đạt xấp xỉ 573 triệu USD (trong đó 542 triệu USD cổ phiếu và 31 triệu USD trái phiếu). Trong tháng 2, khối ngoại tiếp tục mua ròng 151 triệu USD trong đó mua ròng 154 triệu USD cổ phiếu và bán ròng 3 triệu USD trái phiếu""."
"Một phần ""của chìm"" tại HDBank",11/03/2018 12:40,Lợi nhuận từ đánh giá một khoản đầu tư lớn của HDBank chưa được hạch toán vào thu nhập...,http://vneconomy.vn/mot-phan-cua-chim-tai-hdbank-20180311011333383.htm,"Cụ thể, HDBank hiện sở hữu 4,95% cổ phần của hãng hàng không VietjetAir (mã chứng khoán VJC), tương ứng với hơn 22,34 triệu cổ phiếu. ""Của chìm"" này có vị thế đầu tư giá vốn ban đầu của vai trò một cổ đông sáng lập."
Warburg Pincus đầu tư hơn 370 triệu USD vào Techcombank,12/03/2018 14:45,Khoản đầu tư này nằm trong nỗ lực tăng vốn từ nay đến tháng 6/2018 của Techcombank...,http://vneconomy.vn/warburg-pincus-dau-tu-hon-370-trieu-usd-vao-techcombank-20180312144514076.htm,Warburg Pincus LLC là Công ty quản lý Quỹ đầu tư vào vốn cổ phân tư nhân (private equity) hàng đầu thế giới chuyên đầu tư vào các công ty có tiềm năng tăng trưởng dài hạn. Công ty đang nắm giữ và quản lý tài sản trị giá hơn 44 tỷ USD cổ phiếu của các công ty chưa niêm yết.
Dòng vốn toàn cầu đã xoay chuyển,12/03/2018 15:21,Những ấn số mới cho xu hướng dòng vốn trên toàn cầu cũng như tại Việt Nam...,http://vneconomy.vn/dong-von-toan-cau-da-xoay-chuyen-20180312095829711.htm,"Sau 3 tuần rút đi, các quỹ đầu tư cổ phiếu tại Mỹ đã có nhận thêm 8,6 tỷ USD trong tuần cuối tháng 2. Các thị trường phát triển và nhóm thị trường mới nổi còn lại tất cả đều nhận thêm những khoản tiền."
Vốn ngoại vào ngân hàng Việt: Mạnh lên cả tiếng lẫn miếng,13/03/2018 08:01,"Nhà đầu tư nước ngoài liên tiếp chi những khoản lớn, sẵn sàng trả giá cao để mua cổ phần ngân hàng Việt...",http://vneconomy.vn/von-ngoai-vao-ngan-hang-viet-manh-len-ca-tieng-lan-mieng-20180313001925096.htm,"Điểm chung, những thành viên trên đều đón vốn ngoại vào ""đặt chỗ"" trước, chờ triển khai kế hoạch niêm yết cổ phiếu trong bối cảnh thị trường chứng khoán khởi sắc và sôi động."
TTC Land lấn sân sang bất động sản nghỉ dưỡng,03/04/2018 08:00,Hiện tại SCR đang triển khai 12 dự án và trong năm 2018 sẽ có 5 dự án đủ điều kiện bàn giao cho khách hàng...,http://vneconomy.vn/ttc-land-lan-san-sang-bat-dong-san-nghi-duong-20180402153604579.htm,"Cũng trong năm 2017 vốn chủ sở hữu tăng thêm 221 tỷ so với năm trước, từ 3.262 tỷ lên 3.483 tỷ chủ yếu từ nguồn lợi nhuận từ hoạt động kinh doanh 228 tỷ. Để chuẩn bị cho kế hoạch M&A tăng quỹ đất và đưa ra thị trường sản phẩm mới, tháng 3/2018 công ty đã đăng ký và được Ủy ban Chứng khoán cấp giấy chứng nhận đăng ký chào bán cổ phiếu ra công chúng với số lượng lớn 73 triệu cổ phiếu, tương tăng vốn 30% và dự kiến hoàn thành đầu tháng 6/2018 nâng nguồn vốn chủ sở hữu lên 4.215 tỷ đồng."
10 startup Trung Quốc được rót nhiều vốn đầu tư nhất,06/04/2018 16:20,"Giới startup công nghệ Trung Quốc là ví dụ điển hình cho thấy những startup nhỏ có thể tăng trưởng nhanh chóng và nhận được số vốn đầu tư ""khủng"" trong thời gian ngắn...",http://vneconomy.vn/10-startup-trung-quoc-duoc-rot-nhieu-von-dau-tu-nhat-20180406141710916.htm,"Meituan-Dianping là startup đánh giá và giao đồ ăn lớn nhất tại Trung Quốc. Startup này đang có kế hoạch phát hành cổ phiếu lần đầu ra công chúng (IPO) tại Hồng Kông trong năm nay và cũng tính niêm yết cổ phiếu cả ở thị trường chứng khoán đại lục nếu điều kiện cho phép. Meituan-Dianping đang cân nhắc mức định giá ít nhất 60 tỷ USD. Ra đời năm 2010, đến nay startup này đã nhận được số vốn đầu tư trị giá 4 tỷ USD."
“Bóng ma” chiến tranh thương mại kéo chứng khoán Mỹ giảm mạnh,07/04/2018 11:37,Nguy cơ bùng nổ chiến tranh thương mại Mỹ-Trung một lần nữa khiến giới đầu tư ở Phố Wall “đứng ngồi không yên”...,http://vneconomy.vn/bong-ma-chien-tranh-thuong-mai-keo-chung-khoan-my-giam-manh-201804070810234.htm,Ông Meckler và một số chuyên gia khác cho rằng các nhà đầu tư có vẻ như đã bán cổ phiếu để giảm mức độ rủi ro trước khi bước vào kỳ nghỉ cuối tuần.
Ông trùm đầu cơ George Soros sắp giao dịch tiền ảo,09/04/2018 08:23,"Mới tháng 1 năm nay, ông George Soros còn tỏ ra hoài nghi về tiền ảo...",http://vneconomy.vn/ong-trum-dau-co-george-soros-sap-giao-dich-tien-ao-20180409081230427.htm,"Trước khi đi đến quyết định giao dịch tiền ảo, ông Soros cũng đã gián tiếp đặt cược vào loại tài sản này. Quỹ của ông đã mua cổ phiếu của Overstock.com vào cuối năm ngoái, trở thành cổ đông lớn thứ ba của công ty này. Overstock.com là một công ty bán lẻ trực tuyến mà vào tháng 8/2017 đã trở thành hãng bán lẻ lớn đầu tiên nhận thanh toán bằng tiền ảo. Ngoài ra, công ty này cũng có kế hoạch mở một sàn giao dịch tiền ảo."
"Những dòng tweet của ông Trump, nỗi ám ảnh của Phố Wall",09/04/2018 10:36,Biến động Phố Wall tuần qua đã làm giảm uy tín của ông Trump với tư cách một Tổng thống có lợi cho chứng khoán...,http://vneconomy.vn/nhung-dong-tweet-cua-ong-trump-noi-am-anh-cua-pho-wall-20180409094814517.htm,"""Vấn đề đối với các nhà đầu tư là không có bất kỳ một sự nhất quán nào trong các thông điệp. Chúng tôi chẳng thể biết nên kỳ vọng điều gì tiếp theo"", ông Ian Winer, Giám đốc phụ trách đầu tư cổ phiếu thuộc Wedbush Securities, phát biểu."
"Chứng khoán Nga, đồng Rúp lao dốc sau lệnh trừng phạt của Mỹ",09/04/2018 21:11,Lệnh trừng phạt mà Mỹ công bố vào hôm thứ Sáu tuần trước nhằm vào các nhà tài phiệt Nga...,http://vneconomy.vn/chung-khoan-nga-dong-rup-lao-doc-sau-lenh-trung-phat-cua-my-20180409210629124.htm,"Giá cổ phiếu của United Company Rusal, một công ty nhôm hàng đầu thế giới và là một trong những công ty Nga bị Mỹ trừng phạt đợt này, giảm 50% tại thị trường Hồng Kông, xuống mức thấp nhất kể từ tháng 6/2016."
Chứng khoán toàn cầu “xanh mướt” sau bài phát biểu của ông Tập Cận Bình,10/04/2018 11:57,"Phát biểu ở Diễn đàn Bác Ngao, ông Tập Cận Bình nói về kế hoạch mở rộng hơn cánh cửa nền kinh tế Trung Quốc...",http://vneconomy.vn/chung-khoan-toan-cau-xanh-muot-sau-bai-phat-bieu-cua-ong-tap-can-binh-20180410110417201.htm,"Chỉ số Nikkei 225 của chứng khoán Nhật tăng 1,1%, dẫn đầu là cổ phiếu của các hãng xe như Toyota tăng 1,9%, Honda tăng 2,1%."
"Lỗ đậm suốt nhiều năm, ngân hàng lớn nhất của Đức sa thải CEO",10/04/2018 10:29,Deutsche Bank đến nay vẫn bị “ám” bởi những vấn đề từ thời khủng hoảng tài chính 2008...,http://vneconomy.vn/lo-dam-suot-nhieu-nam-ngan-hang-lon-nhat-cua-duc-sa-thai-ceo-20180409152029268.htm,"Các nhà đầu tư cổ phiếu Deutsche Bank tỏ ra thiếu tin tưởng vào triển vọng ngân hàng này, khiến giá cổ phiếu Deutsche Bank giảm gần 2/3 giá trị trong vòng 3 năm trở lại đây."
Các quỹ đầu tư đánh giá cao mục tiêu doanh thu 1 tỷ USD của An Phát,05/03/2018 10:54,"Cùng với Vietcombank, An Phát là một trong số 3 các doanh nghiệp Việt Nam được mời tới tham dự hội nghị đầu tư các thị trường đang phát triển Châu Á...",http://vneconomy.vn/cac-quy-dau-tu-danh-gia-cao-muc-tieu-doanh-thu-1-ty-usd-cua-an-phat-20180305103320605.htm,"Cùng với tiềm năng phát triển của thị trường chứng khoán, An Phát là một trong những minh chứng về cổ phiếu tăng trưởng tốt, thông tin minh bạch và có chiến lược khả thi cho tăng trưởng khi trình bày tham vọng kéo dài chuỗi giá trị ngành nhựa từ cung ứng nguyên vật liệu đầu vào, đến sản xuất nhựa kỹ thuật cao cho nghiệp (nhựa điện thoại, nhựa oto, xe máy, nhựa gia dụng điện tử) và sản xuất nhựa hàng tiêu dùng chất lượng cao (túi tự hủy sinh học, nhựa gia dụng và nhựa cho mẹ và bé chất lượng cao,…)."
"Mua cổ phiếu Apple, tỷ phú Warren Buffet vẫn dùng điện thoại Nokia",05/03/2018 16:43,Tỷ phú giàu thứ 3 thế giới cho biết chưa từng vứt đi thứ gì từ 20 - 25 năm trước...,http://vneconomy.vn/mua-co-phieu-apple-ty-phu-warren-buffet-van-dung-dien-thoai-nokia-20180305110259247.htm,"Trong một cuộc phỏng vấn với CNBC mới đây, tỷ phú Warren Buffett nói về lý do ông trở thành ""người hâm mộ"" của Apple - cổ phiếu đứng thứ 2 trong danh mục của Berkshire Hathaway (số một là Wells Fargo). "
Việt Nam vừa có thêm hai tỷ phú USD Trần Bá Dương và Trần Đình Long,06/03/2018 21:16,Hai tỷ phú họ Trần này vừa được Forbes ghi nhận trong danh sách những người giàu có nhất hành tinh. ...,http://vneconomy.vn/viet-nam-vua-co-them-hai-ty-phu-usd-tran-ba-duong-va-tran-dinh-long-20180306203445001.htm,"Cụ thể, ông Trần Bá Dương có tổng tài sản 1,8 tỷ USD xếp thứ 1.339. Ông Dương đang nắm quyền chi phối tại Thaco. Mặc dù tập đoàn này chưa niêm yết trên sàn chứng khoán, song trên sàn OTC, cổ phiếu THACO luôn được giao dịch từ 150.000 - 180.000 đồng/đơn vị."
Ngành công nghệ thành bệ phóng tạo tỷ phú trẻ,07/03/2018 17:28,Ngành công nghệ trở thành bệ phóng của cho những doanh nhân tự thân trẻ trên khắp thế giới...,http://vneconomy.vn/nganh-cong-nghe-thanh-be-phong-tao-ty-phu-tre-20180306213620154.htm,"Theo Forbes, 63 tỷ phú trẻ nhất thế giới năm nay có tổng tài  sản 265 tỷ USD, tăng từ 208 tỷ USD so với năm ngoái. Danh sách này được đưa ra dựa  trên thống kê tài sản với giá cổ phiếu và tỷ giá tính đến ngày 9/2/2018."
Ông chủ Amazon “bỏ túi” hơn 30 tỷ USD từ đầu năm,10/03/2018 15:46,Tài sản của các trùm công nghệ Mỹ tiếp tục lập nhiều kỷ lục mới...,http://vneconomy.vn/ong-chu-amazon-bo-tui-hon-30-ty-usd-tu-dau-nam-20180310085457604.htm,"Theo Forbes, chỉ trong tuần qua, cổ phiếu này đã tăng 5% và tăng tới 85%  trong 12 tháng qua. Với khối tài sản khổng lồ, ông Bezos tiếp tục là người giàu  nhất hành tinh và là người sở hữu tài sản trăm tỷ đầu tiên theo xếp hạng của tạp  chí Forbes. Tính từ đầu năm, tài sản của ông chủ Amazon đã tăng hơn 30 tỷ USD."
"Đề xuất thưởng cho ông chủ Tesla được cho là ""cao chưa từng thấy""",10/03/2018 13:45,"Elon Musk được đề xuất nhận khoản thưởng cổ phiếu trị giá khoảng 2,6 tỷ USD trả trong 10 năm tới...",http://vneconomy.vn/de-xuat-thuong-cho-ong-chu-tesla-duoc-cho-la-cao-chua-tung-thay-20180310101518964.htm,"ISS – hãng tư vấn chuyên hỗ trợ các công ty trong việc bỏ  phiếu quyết định, ước tính số cổ phiếu thưởng đề xuất cho Elon  Musk trị giá 3,7 tỷ USD thay vì 2,6 tỷ USD theo tính toán của Tesla. Cùng với  hãng tư vấn Glas Lewis, ISS khuyên cổ đông Tesla nên phủ quyết đề xuất này."
VTC Online làm ăn bết bát dưới thời Phan Sào Nam,13/03/2018 15:33,"Trong số những người bị khởi tố liên quan đến vụ án đánh bạc nghìn tỷ có ông Phan Sào Nam, cựu Chủ tịch Hội đồng Quản trị VTC Online...",http://vneconomy.vn/vtc-online-lam-an-bet-bat-duoi-thoi-phan-sao-nam-20180313140220504.htm,"Đáng lưu ý, báo cáo kiểm toán, nợ ngắn hạn của công ty đã vượt quá tài sản ngắn hạn là 81.812 triệu đồng. Ngoài ra, công ty có các cổ phiếu phổ thông mà cổ đông có quyền yêu cầu mua lại một phần hoặc toàn bộ với giá trị 6.905 triệu đồng. Hãng kiểm toán cho rằng, nếu khoản này được trình bày toàn bộ như khoản nợ ngắn hạn phải trả thì dẫn đến nghi ngờ về khả năng hoạt động liên tục của công ty. Năm 2017, VTC Online đặt kế hoạch lỗ 16 tỷ đồng."
“Cơn bão” áp thuế của Mỹ nối dài khó khăn của doanh nghiệp cá tra Việt,21/03/2018 21:58,"Mỹ đã công bố mức thuế áp chống bán phá giá cao chưa từng có với cá tra - cá basa của Việt Nam, từ 2,39 USD/kg - 7,74 USD/kg...",http://vneconomy.vn/con-bao-ap-thue-cua-my-noi-dai-kho-khan-cua-doanh-nghiep-ca-tra-viet-20180321192539066.htm,"Thua lỗ, kinh doanh bết bát, cổ phiếu HVG hiện chỉ còn 5.050 đồng/cổ phiếu."
"Mất nửa tài sản, nữ tỷ phú Hồng Kông vẫn muốn mua tòa tháp siêu đắt",21/03/2018 17:26,"Đây là thương vụ ""mua sắm"" lớn nhất từ trước đến nay của nữ tỷ phú từng giàu nhất Hồng Kông...",http://vneconomy.vn/mat-nua-tai-san-nu-ty-phu-hong-kong-van-muon-mua-toa-thap-sieu-dat-20180321140319336.htm,"Kể từ tháng 11 năm ngoái, tài sản của bà Chu đã giảm hơn một  nửa từ gần 12 tỷ USD xuống chỉ còn 5,3 tỷ USD tính đến ngày 19/3 do cổ phiếu Kingston Financial  Group lao dốc. Cổ phiếu này đã sụt từ mức kỷ lục 9,62 Đôla Hồng Kông xuống chỉ  còn 4,01 Đôla Hồng Kông sau phiên giao dịch ngày 19/3. "
