title,time,init,link
Lịch trả cổ tức của doanh nghiệp niêm yết từ 2-6/4,01/04/2018 22:14,Tổng hợp ngày trả cổ tức bằng tiền của các doanh nghiệp niêm yết trên HOSE và HNX trong tháng 4/2018...,http://vneconomy.vn/lich-tra-co-tuc-cua-doanh-nghiep-niem-yet-tu-2-6-4-20180401133502802.htm
"Nhận định chứng khoán tuần 2-6/4: ""Áp lực bán ra còn gây khó cho chỉ số""",01/04/2018 22:07,VnEconomy giới thiệu nhận định và khuyến nghị đầu tư của một số công ty chứng khoán về diễn biến thị trường tuần 2-6/4/2018...,http://vneconomy.vn/nhan-dinh-chung-khoan-tuan-2-6-4-ap-luc-ban-ra-con-gay-kho-cho-chi-so-20180401133018506.htm
"Ngành hồ tiêu trước ""cơn bão"" rớt giá",16/03/2018 10:49,Mặc dù khối lượng hạt tiêu xuất khẩu tăng nhưng lại giảm mạnh về trị giá so với cùng kỳ ...,http://vneconomy.vn/nganh-ho-tieu-truoc-con-bao-rot-gia-20180316104321641.htm
Việt Nam đang nhập xăng dầu nhiều nhất từ Malaysia,16/03/2018 07:42,"Tổng lượng nhập khẩu xăng dầu từ Malaysia trong 2 tháng đầu năm 2018 đạt 702.000 tấn, tương đương 415 triệu USD...",http://vneconomy.vn/viet-nam-dang-nhap-xang-dau-nhieu-nhat-tu-malaysia-2018031522224146.htm
Thương mại điện tử: Phát triển nhanh nhưng chưa vui lắm!,15/03/2018 15:43,Khoảng cách chỉ số thương mại điện tử giữa hai thành phố lớn nhất cả nước với các địa phương còn lại là rất lớn...,http://vneconomy.vn/thuong-mai-dien-tu-phat-trien-nhanh-nhung-chua-vui-lam-20180314170702623.htm
Show diễn “Ký ức Hội An” sẽ chính thức ra mắt vào giữa tháng 3,15/03/2018 11:10,"Đây được xem là một bước ngoặt quan trọng, hoạt động ""khai xuân"" ý nghĩa của du lịch phố Hội trong năm 2018...",http://vneconomy.vn/show-dien-ky-uc-hoi-an-se-chinh-thuc-ra-mat-vao-giua-thang-3-20180315110839516.htm
"Vào CPTPP, người Việt sẽ được mua sữa ngoại giá rẻ?",13/03/2018 15:37,Doanh nghiệp Việt cần phải đầu tư bài bản và chuyên nghiệp để không thua ngay trên sân nhà...,http://vneconomy.vn/vao-cptpp-nguoi-viet-se-duoc-mua-sua-ngoai-gia-re-2018031315244658.htm
Chính phủ ra quy định về xuất xứ hàng hóa,12/03/2018 22:09,"Hàng hóa được coi là có xuất xứ thuần túy hoặc được sản xuất toàn bộ tại lãnh thổ của một nước, nhóm nước, hoặc vùng lãnh thổ phải đáp ứng một số điều kiện...",http://vneconomy.vn/chinh-phu-ra-quy-dinh-ve-xuat-xu-hang-hoa-20180312220346556.htm
Việt Nam xuất khẩu thép sang Mỹ tăng mạnh,11/03/2018 11:57,"Việt Nam đã xuất khẩu sang thị trường Mỹ sắt thép các loại với 124,6 nghìn tấn và trị giá 104,24 triệu USD, cao hơn hai lần về lượng và trị giá so với cùng  kỳ năm 2017...",http://vneconomy.vn/viet-nam-xuat-khau-thep-sang-my-tang-manh-20180311085708111.htm
Sắp công bố kết quả thanh tra Lazada,09/03/2018 23:14,Cục Cạnh tranh và Bảo vệ người tiêu dùng đã tiếp nhận một số lượng lớn đơn khiếu nại liên quan đến chất lượng sản phẩm và dịch vụ khi mua hàng tại Lazada ...,http://vneconomy.vn/sap-cong-bo-ket-qua-thanh-tra-lazada-20180309150853343.htm
Bộ Công Thương: Thép Việt không gây thiệt hại cho sản xuất thép của Mỹ,09/03/2018 17:08,Bộ Công Thương đang cân nhắc tất cả các phương án xử lý tiếp theo để đảm bảo quyền lợi chính đáng cho các doanh nghiệp...,http://vneconomy.vn/bo-cong-thuong-thep-viet-khong-gay-thiet-hai-cho-san-xuat-thep-cua-my-20180309162908671.htm
"Xả thêm quỹ bình ổn, giữ giá xăng ở mức 18.340 đồng/lít",08/03/2018 16:11,Nhờ xả thêm Quỹ bình ổn xăng dầu nên giá các mặt hàng xăng dầu được giữ nguyên...,http://vneconomy.vn/xa-them-quy-binh-on-giu-gia-xang-o-muc-18340-dong-lit-20180308155825932.htm
Trả lương 6-7 triệu đồng/tháng vẫn không thuê nổi giúp việc ở Hà thành,08/03/2018 11:56,"Trong số các ngành nghề, giúp việc nhà là nghề luôn có sự chuyển dịch lớn nhất vào thời điểm ra Giêng...",http://vneconomy.vn/tra-luong-6-7-trieu-dong-thang-van-khong-thue-noi-giup-viec-o-ha-thanh-20180308070128376.htm
"CPI tăng mạnh tháng Tết, Bộ Tài chính yêu cầu không tăng giá loạt dịch vụ",06/03/2018 17:06,"Bộ Tài chính yêu cầu trong quý 1/2018 không tăng giá các mặt hàng, dịch vụ như dịch vụ khám bệnh chữa bệnh, giáo dục, trông giữ xe, tham quan du lịch, lưu trú...",http://vneconomy.vn/cpi-tang-manh-thang-tet-bo-tai-chinh-yeu-cau-khong-tang-gia-loat-dich-vu-20180306164327149.htm
Nam A Bank bổ nhiệm quyền Tổng giám đốc,07/03/2018 10:12,"Nam A Bank vừa bổ nhiệm ông Trần Ngọc Tâm, Phó Tổng giám đốc, làm quyền Tổng giám đốc kể từ ngày 5/3/2018...",http://vneconomy.vn/nam-a-bank-bo-nhiem-quyen-tong-giam-doc-20180307084051126.htm
Ngân hàng Nhà nước cung ứng ròng khoảng 70.000 tỷ hai tháng đầu năm,06/03/2018 19:21,"Thanh khoản hệ thống ngân hàng được hỗ trợ lớn, cùng tiền gửi tăng ngay từ đầu năm...",http://vneconomy.vn/ngan-hang-nha-nuoc-cung-ung-rong-khoang-70000-ty-hai-thang-dau-nam-20180306182419248.htm
"Giá vàng, USD cùng chững sau quãng tăng liên tục",06/03/2018 11:27,"Một nhà kinh doanh vàng nhận xét, nhu cầu đầu tư vàng của người dân hiện nay không lớn...",http://vneconomy.vn/gia-vang-usd-cung-chung-sau-quang-tang-lien-tuc-20180306111354978.htm
Ngân hàng Nhà nước nâng kỷ lục hút bớt tiền về,06/03/2018 10:43,Lượng tiền đồng Ngân hàng Nhà nước hút về liên tục tạo quy mô lớn chưa từng thấy nhiều năm qua...,http://vneconomy.vn/ngan-hang-nha-nuoc-nang-ky-luc-hut-bot-tien-ve-20180306092424719.htm
"Lên sàn 6/3, đo độ hấp dẫn cổ phiếu của nhà sản xuất điện lớn thứ 2 Việt Nam",05/03/2018 17:49,"Là doanh nghiệp sản xuất điện lớn thứ 2 tại Việt Nam, với kết quả kinh doanh tốt, PV Power tin rằng cổ phiếu POW sẽ thu hút nhiều nhà đầu tư...",http://vneconomy.vn/len-san-6-3-do-do-hap-dan-co-phieu-cua-nha-san-xuat-dien-lon-thu-2-viet-nam-201803051744536.htm
Techcombank sẽ đầu tư mạnh vào nền tảng công nghệ và nguồn nhân lực,05/03/2018 16:28,"Ngày 3/3, Ngân hàng Thương mại Cổ phần Kỹ thương Việt Nam (Techcombank) đã tổ chức thành công đại hội đồng cổ đông thường niên năm 2017...",http://vneconomy.vn/techcombank-se-dau-tu-manh-vao-nen-tang-cong-nghe-va-nguon-nhan-luc-20180305161417376.htm
Nha Trang: Xuất hiện sản phẩm mới có thể soán ngôi condotel,09/04/2018 08:01,Nếu như condotel chỉ được sở hữu có thời hạn thì chủ nhân home-tel được sở hữu căn hộ lâu dài (sổ đỏ)...,http://vneconomy.vn/nha-trang-xuat-hien-san-pham-moi-co-the-soan-ngoi-condotel-2018040821562754.htm
TNR GoldSeason ra mắt tầng căn hộ đẹp nhất dự án,09/04/2018 08:00,"Tháng 4 này, TNR GoldSeason sẽ chính thức chào bán những tầng căn hộ đẹp nhất dự án này...",http://vneconomy.vn/tnr-goldseason-ra-mat-tang-can-ho-dep-nhat-du-an-2018040821232299.htm
"Tân Hoàng Minh ký hợp đồng thiết kế, thi công dự án Tân Hoàng Mai",09/04/2018 08:00,"Theo đó, Hòa Bình sẽ là tổng thầu thiết kế và thi công của dự án Tân Hoàng Mai (do Tân Hoàng Minh làm chủ đầu tư)...",http://vneconomy.vn/tan-hoang-minh-ky-hop-dong-thiet-ke-thi-cong-du-an-tan-hoang-mai-20180408211507817.htm
"Những chuyển biến phức tạp của ""sức nóng"" nhà đất Biên Hòa",09/04/2018 07:33,"Phân khúc đất nền, nhà phố trung tâm nóng lên nhờ hàng loạt công trình nghìn tỷ, còn các dự án đất nền phân lô ở khu vực rìa Biên Hoà cũng đua nhau bung hàng rầm rộ và ăn theo tăng giá...",http://vneconomy.vn/nhung-chuyen-bien-phuc-tap-cua-suc-nong-nha-dat-bien-hoa-20180408214940403.htm
Yêu cầu chuyển hồ sơ 15 dự án vi phạm cháy nổ sang cơ quan điều tra,06/04/2018 15:40,"Cảnh sát phòng cháy chữa cháy chuyển hồ sơ các công trình còn tồn tại, vi phạm sang Cơ quan Điều tra Công an Thành phố để điều tra, xem xét xử lý...",http://vneconomy.vn/yeu-cau-chuyen-ho-so-15-du-an-vi-pham-chay-no-sang-co-quan-dieu-tra-20180406152640341.htm
Trải nghiệm không gian sống tại InterContinental Phu Quoc Long Beach Resort,06/04/2018 15:31,Đây là bước khởi động cho sự kiện khai trương khu nghỉ dưỡng và cũng là cơ hội cuối cùng dành cho các khách hàng muốn sở hữu 15 căn hộ nghỉ dưỡng Grand Ocean View...,http://vneconomy.vn/trai-nghiem-khong-gian-song-tai-intercontinental-phu-quoc-long-beach-resort-20180405182335189.htm
"Hải Phát Land xây dựng ""hệ sinh thái"" bất động sản",06/04/2018 12:14,"Đây sẽ là một hệ sinh thái bất động sản phát triển đầy đủ các loại hình, giải đáp tất cả các vấn đề liên quan của ngành bất động sản trong một vòng tròn khép kín...",http://vneconomy.vn/hai-phat-land-xay-dung-he-sinh-thai-bat-dong-san-20180406104522413.htm
Biệt thự biển giá trị thực tại tâm điểm du lịch bãi Trường Phú Quốc,06/04/2018 10:31,"Wyndham Garden Phú Quốc mở ra kênh đầu tư biệt thự biển sát với ""giá trị thực"" từ 9 tỷ đồng/căn, nhận ngay cam kết lợi nhuận cho thuê 30% ...",http://vneconomy.vn/biet-thu-bien-gia-tri-thuc-tai-tam-diem-du-lich-bai-truong-phu-quoc-20180406102012505.htm
Thức thời mô hình nhà phố kiểu mới,06/04/2018 09:07,Biệt thự thương mại Shop-villa - bước tiến mới từ mô hình nhà phố thương mại Shop-house đang trở thành loại hình sản phẩm bất động sản hút khách...,http://vneconomy.vn/thuc-thoi-mo-hinh-nha-pho-kieu-moi-20180405181359517.htm
Có gì ở dự án căn hộ 5 sao đang hút nhà đầu tư ở Biên Hòa?,06/04/2018 08:00,"Không chỉ được biết đến là dự án căn hộ 5 sao duy nhất tại Biên Hoà, Topaz Twins còn được biết đến như dự án hút khách nhất Biên Hoà ở thời điểm hiện tại...",http://vneconomy.vn/co-gi-o-du-an-can-ho-5-sao-dang-hut-nha-dau-tu-o-bien-hoa-20180405184048524.htm
Coteccons sẽ thiết kế và thi công dự án Nam Đại Cồ Việt,06/04/2018 08:00,"Dự án Nam Đại Cồ Việt có quy mô 22.899 m2, được xây dựng với 4 tòa nhà cao tầng (với gần 1000 căn hộ)...",http://vneconomy.vn/coteccons-se-thiet-ke-va-thi-cong-du-an-nam-dai-co-viet-20180405182004501.htm
"Mê Linh quy hoạch đồng bộ, bất động sản hút nhà đầu tư",05/04/2018 17:42,"Bất động sản khu vực Đông Anh, Mê Linh ngày càng được hoàn thiện về kết nối hạ tầng và liên kết vùng nên có tiềm năng sinh lời lớn...",http://vneconomy.vn/me-linh-quy-hoach-dong-bo-bat-dong-san-hut-nha-dau-tu-20180405180938404.htm
The Blue Village - điểm nhấn tạo nên sức hút của án FLC Quảng Bình,05/04/2018 16:41,FLC Quảng Bình là dự án lớn nhất mà Tập đoàn FLC đầu tư tính đến thời điểm hiện tại...,http://vneconomy.vn/the-blue-village-diem-nhan-tao-nen-suc-hut-cua-an-flc-quang-binh-20180405163718015.htm
Dragon Village - hình mẫu của những giá trị sống mới,05/04/2018 09:53,"Được thiết kế bởi những kiến trúc sư danh tiếng, Dragon Village đã hiện thực hoá ý tưởng kiến tạo một thành phố xanh, hạ tầng hiện đại, giàu tiện ích và không gian sống sang trọng...",http://vneconomy.vn/dragon-village-hinh-mau-cua-nhung-gia-tri-song-moi-2018040509084724.htm
"Lãi vay mua nhà ở xã hội là 4,8%",05/04/2018 09:41,Các đối tượng được vay tối thiểu là 15 năm kể từ ngày giải ngân khoản vay đầu tiên...,http://vneconomy.vn/lai-vay-mua-nha-o-xa-hoi-la-48-20180405091737833.htm
Sức hút từ căn hộ cao cấp cho thuê,05/04/2018 09:00,"Theo đánh giá của các nhà đầu tư bất động sản, thị trường căn hộ cao cấp hiện đại cho thuê đang rất tiềm năng và cơ hội sinh lời cao...",http://vneconomy.vn/suc-hut-tu-can-ho-cao-cap-cho-thue-20180404192213909.htm
Green Star Sky Garden: Sống với không gian có lợi cho sức khỏe,05/04/2018 08:02,Green Star Sky Garden được chủ đầu tư Hưng Lộc Phát thiết kế để đem đến những ý nghĩa cuộc sống cho cư dân...,http://vneconomy.vn/green-star-sky-garden-song-voi-khong-gian-co-loi-cho-suc-khoe-20180404192533114.htm
Sức hút của dòng căn hộ 700 triệu ngay cạnh tuyến Metro số 1,05/04/2018 08:00,Sức nóng của Samsora Riverisde đến từ 2 yếu tố: giá mềm và vị trí đẹp...,http://vneconomy.vn/suc-hut-cua-dong-can-ho-700-trieu-ngay-canh-tuyen-metro-so-1-20180404194105801.htm
"Nguồn cung ít, thị trường căn hộ Biên Hoà thêm sức “nóng”",05/04/2018 07:50,Dòng vốn đầu tư hạ tầng hay doanh nghiệp rót vào các dự án bất động sản như một chất xúc tác giúp thành phố Biên Hoà lột xác...,http://vneconomy.vn/nguon-cung-it-thi-truong-can-ho-bien-hoa-them-suc-nong-2018040422533315.htm
Kiến nghị khu để xe chung cư cao tầng khu đô thị mới tách biệt nơi ở,04/04/2018 22:01,HoREA kiến nghị quy định khu vực để xe của dự án nhà chung cư cao tầng xây dựng tại các khu đô thị mới phải tách biệt với khu ở để giảm thiểu nguy cơ xảy ra cháy...,http://vneconomy.vn/kien-nghi-khu-de-xe-chung-cu-cao-tang-khu-do-thi-moi-tach-biet-noi-o-20180404195257988.htm
"Áp thuế tự vệ, phân DAP nhập khẩu vào Việt Nam đắt hơn 1,1 triệu/tấn",06/03/2018 16:32,Bộ trưởng Bộ Công Thương Trần Tuấn Anh vừa ký quyết định chính thức áp dụng biện pháp tự vệ đối với sản phẩm phân bón DAP và MAP...,http://vneconomy.vn/ap-thue-tu-ve-phan-dap-nhap-khau-vao-viet-nam-dat-hon-11-trieu-tan-20180306162316385.htm
"Trung tâm thương mại, doanh nghiệp lớn đua nhau khuyến mại 8/3",06/03/2018 14:58,"Như nhiều ngày lễ khác, 8/3 chính là dịp các trung tâm thương mại, các doanh nghiệp tung ra nhiều chương trình khuyến mại để kích cầu...",http://vneconomy.vn/trung-tam-thuong-mai-doanh-nghiep-lon-dua-nhau-khuyen-mai-8-3-20180306143506051.htm
Tín hiệu tốt từ xuất khẩu nông sản,05/03/2018 16:26,"Nhiều tín hiệu tốt trong xuất khẩu nông sản, điển hình như xuất khẩu gạo, sắn, rau quả, thủy sản...",http://vneconomy.vn/tin-hieu-tot-tu-xuat-khau-nong-san-20180305002815591.htm
Nhộn nhịp tuyển dụng lao động sau Tết,05/03/2018 15:52,"Sau tết, nhu cầu tuyển dụng của các doanh nghiệp và nhu cầu tìm việc của người lao động tăng cao...",http://vneconomy.vn/nhon-nhip-tuyen-dung-lao-dong-sau-tet-20180305001726887.htm
Việt Nam liên tục nhập siêu từ Ấn Độ,03/03/2018 20:16,"Năm 2017, Ấn Độ là quốc gia xếp thứ 12 trong hơn 200 đối tác thương mại của Việt Nam trên thế giới...",http://vneconomy.vn/viet-nam-lien-tuc-nhap-sieu-tu-an-do-20180303125731936.htm
Đà Nẵng yêu cầu Thép Dana Ý và Dana Úc tạm dừng hoạt động,02/03/2018 16:01,"Đà Nẵng yêu cầu Công ty CP Thép Dana - Ý và Công ty CP Thép Dana - Úc tạm dừng toàn bộ hoạt động sản xuất trực tiếp như nấu, luyện gây ô nhiễm môi trường...",http://vneconomy.vn/da-nang-yeu-cau-thep-dana-y-va-dana-uc-tam-dung-hoat-dong-20180302134056163.htm
"Úc xem xét cấp ""visa"" cho nhãn Việt",01/03/2018 14:08,"Tiếp theo trái vải, xoài và thanh long, nhãn tươi của Việt Nam cũng có thể xuất khẩu sang Úc từ năm 2019...",http://vneconomy.vn/uc-xem-xet-cap-visa-cho-nhan-viet-20180301130754377.htm
Giá gas giảm 13.000 đồng/bình 12kg từ 1/3,01/03/2018 09:57,"Sau khi giảm hơn 13.000 đồng, hiện giá gas đang ở mức 310-330.000 đồng/bình 12kg...",http://vneconomy.vn/gia-gas-giam-13000-dong-binh-12kg-tu-1-3-20180301095555252.htm
Đoàn Úc thị sát tận nơi xem xét việc gỡ bỏ lệnh cấm cho tôm Việt,28/02/2018 17:20,Úc đang áp dụng những điều kiện nhập khẩu rất chặt chẽ với tôm và thịt tôm chưa nấu chín từ Việt Nam...,http://vneconomy.vn/doan-uc-thi-sat-tan-noi-xem-xet-viec-go-bo-lenh-cam-cho-tom-viet-2018022816495747.htm
Việt Nam chi 270 triệu USD nhập rau quả trong 2 tháng,28/02/2018 17:06,"Tổng giá trị nhập khẩu rau quả của Việt Nam 2 tháng đầu năm nay đã tăng gấp 2,1 lần so với cùng kỳ năm ngoái...",http://vneconomy.vn/viet-nam-chi-270-trieu-usd-nhap-rau-qua-trong-2-thang-20180228170656545.htm
Đà Nẵng chi gần 15 tỷ đồng để phát triển du lịch năm 2018,28/02/2018 14:53,"Đề án tập trung phát triển mạnh lĩnh vực dịch vụ, nâng cấp chất lượng và hình thành sản phẩm du lịch như du lịch sinh thái, làng quê, đường sông...",http://vneconomy.vn/da-nang-chi-gan-15-ty-dong-de-phat-trien-du-lich-nam-2018-2018022814441344.htm
"Người tiêu dùng bạo tay chi tiêu Tết đẩy CPI tháng 2 tăng 0,73%",28/02/2018 14:09,9 nhóm hàng hoá tăng giá đã đẩy CPI tháng 2 tăng mạnh ngay tháng Tết Nguyên đán...,http://vneconomy.vn/nguoi-tieu-dung-bao-tay-chi-tieu-tet-day-cpi-thang-2-tang-073-20180228140541388.htm
Tràn ngập iPhone 1 triệu đồng trên các website thương mại,28/02/2018 11:01,"Dạo một vòng qua các trang thương mại điện tử lớn, vô vàn các gian hàng online đang rao bán điện thoại iPhone với mức giá vô cùng rẻ...",http://vneconomy.vn/tran-ngap-iphone-1-trieu-dong-tren-cac-website-thuong-mai-20180228004514485.htm
"Đầu năm, kim ngạch và giá xuất khẩu điều tăng mạnh",28/02/2018 10:37,"Dự báo, 2018 tiếp tục là năm ""mưa thuận, gió hòa"" của ngành điều...",http://vneconomy.vn/dau-nam-kim-ngach-va-gia-xuat-khau-dieu-tang-manh-20180227231401951.htm
"45 ngày đầu năm, cả nước xuất siêu 1,67 tỷ USD",27/02/2018 20:47,Mức xuất siêu của cả nước có được chủ yếu do đóng góp của khu vực doanh nghiệp FDI...,http://vneconomy.vn/45-ngay-dau-nam-ca-nuoc-xuat-sieu-167-ty-usd-20180227190230694.htm
Trúng xổ số 105 tỷ đồng nhưng không đến nhận,27/02/2018 17:03,Người trúng giải Jackpot 105 tỷ đồng từ cuối năm 2017 đến nay vẫn chưa đến nhận giải. ...,http://vneconomy.vn/trung-xo-so-105-ty-dong-nhung-khong-den-nhan-20180227165844955.htm
Parkson đóng cửa trung tâm thương mại thứ tư tại Việt Nam,27/02/2018 16:25,"Đến thời điểm hiện tại, Parkson đã đóng cửa 4 trung tâm thương mại tại Việt Nam...",http://vneconomy.vn/parkson-dong-cua-trung-tam-thuong-mai-thu-tu-tai-viet-nam-2018022713022058.htm
Bán lẻ truyền thống lép vế trước cửa hàng tiện lợi,27/02/2018 15:12,"Số lượng cửa hàng tiện lợi của các thương hiệu bán lẻ lớn đã ở mức hàng trăm, hàng ngàn và dự báo sẽ bùng nổ mạnh trong năm 2018 và các năm sau...",http://vneconomy.vn/ban-le-truyen-thong-lep-ve-truoc-cua-hang-tien-loi-20180226234614788.htm
"Đề nghị Mỹ cân nhắc việc lập hàng rào ngăn thép, nhôm Việt",27/02/2018 09:18,Bộ Công Thương Việt Nam đề nghị Chính phủ Mỹ cân nhắc kỹ lưỡng việc áp dụng các biện pháp hạn chế nhập khẩu sản phẩm thép và nhôm từ Việt Nam...,http://vneconomy.vn/de-nghi-my-can-nhac-viec-lap-hang-rao-ngan-thep-nhom-viet-20180227091305512.htm
"Hỗ trợ doanh nghiệp chưa thiết thực, hàng loạt bộ ngành được giao ""làm lại""",09/03/2018 11:47,"Các chính sách vẫn còn khoảng cách so với thực tiễn, chưa tạo được những đột phá thực sự...",http://vneconomy.vn/ho-tro-doanh-nghiep-chua-thiet-thuc-hang-loat-bo-nganh-duoc-giao-lam-lai-20180307072727309.htm
Vinachem lên lộ trình bán vốn tại hàng loạt các công ty hoá chất,08/03/2018 18:26,Vinachem cho biết sẽ trình Bộ Công Thương ban hành quyết định cổ phần hóa trong quý 1 và quý 2/2018...,http://vneconomy.vn/vinachem-len-lo-trinh-ban-von-tai-hang-loat-cac-cong-ty-hoa-chat-20180308165535619.htm
Chân dung nữ tỷ phú trẻ nhất thế giới,08/03/2018 16:18,"Sinh năm 1997, Alexandra Andresen được thừa kế khối tài sản khổng lồ từ công ty của cha từ năm 10 tuổi...",http://vneconomy.vn/chan-dung-nu-ty-phu-tre-nhat-the-gioi-20180308103115697.htm
Ngành công nghệ thành bệ phóng tạo tỷ phú trẻ,07/03/2018 17:28,Ngành công nghệ trở thành bệ phóng của cho những doanh nhân tự thân trẻ trên khắp thế giới...,http://vneconomy.vn/nganh-cong-nghe-thanh-be-phong-tao-ty-phu-tre-20180306213620154.htm
"30 năm làm gia công, ""vua túi"" Hàn Quốc thành tỷ phú ở tuổi 62",07/03/2018 14:13,Ông Kenny Park là người đầu tiên xây dựng hệ thống sản xuất túi xách thiết kế hàng loạt trên thế giới...,http://vneconomy.vn/30-nam-lam-gia-cong-vua-tui-han-quoc-thanh-ty-phu-o-tuoi-62-20180306230123386.htm
20 tỷ phú giàu nhất hành tinh năm 2018,07/03/2018 11:30,Tổng tài sản của 20 người giàu nhất hành tinh tương đương với GDP của Mexico...,http://vneconomy.vn/20-ty-phu-giau-nhat-hanh-tinh-nam-2018-20180306222047119.htm
“Cần tạo thêm những sân chơi bài bản cho doanh nhân Việt”,07/03/2018 10:37,CEO - Chìa khóa thành công trên VTV1 là một trong những sân chơi trên truyền hình đạt được mức độ lan tỏa lớn trong cộng đồng doanh nghiệp Việt...,http://vneconomy.vn/can-tao-them-nhung-san-choi-bai-ban-cho-doanh-nhan-viet-20180307103540494.htm
Việt Nam vừa có thêm hai tỷ phú USD Trần Bá Dương và Trần Đình Long,06/03/2018 21:16,Hai tỷ phú họ Trần này vừa được Forbes ghi nhận trong danh sách những người giàu có nhất hành tinh. ...,http://vneconomy.vn/viet-nam-vua-co-them-hai-ty-phu-usd-tran-ba-duong-va-tran-dinh-long-20180306203445001.htm
Doanh nghiệp “gánh” ba tác động lớn từ việc tăng lương tối thiểu,05/03/2018 22:23,Tất cả các doanh nghiệp cần xây dựng lại thang lương bảng lương; tăng tiền lương tháng đóng các loại bảo hiểm và tăng tiền nộp kinh phí công đoàn...,http://vneconomy.vn/doanh-nghiep-ganh-ba-tac-dong-lon-tu-viec-tang-luong-toi-thieu-20180305110608731.htm
Cán cân thương mại hai tháng đầu năm 2018 qua các con số,05/03/2018 17:46,"Cán cân thương mại hàng hóa thực hiện trong hai tháng đầu năm 2018 xuất siêu 1,08 tỷ USD...",http://vneconomy.vn/can-can-thuong-mai-hai-thang-dau-nam-2018-qua-cac-con-so-20180305172858256.htm
"Mua cổ phiếu Apple, tỷ phú Warren Buffet vẫn dùng điện thoại Nokia",05/03/2018 16:43,Tỷ phú giàu thứ 3 thế giới cho biết chưa từng vứt đi thứ gì từ 20 - 25 năm trước...,http://vneconomy.vn/mua-co-phieu-apple-ty-phu-warren-buffet-van-dung-dien-thoai-nokia-20180305110259247.htm
Các quỹ đầu tư đánh giá cao mục tiêu doanh thu 1 tỷ USD của An Phát,05/03/2018 10:54,"Cùng với Vietcombank, An Phát là một trong số 3 các doanh nghiệp Việt Nam được mời tới tham dự hội nghị đầu tư các thị trường đang phát triển Châu Á...",http://vneconomy.vn/cac-quy-dau-tu-danh-gia-cao-muc-tieu-doanh-thu-1-ty-usd-cua-an-phat-20180305103320605.htm
EVN phải tự chịu trách nhiệm các khoản nợ,04/03/2018 10:33,Chính phủ quy định EVN có vốn và tài sản riêng và phải tự chịu trách nhiệm đối với các khoản nợ bằng toàn bộ tài sản của mình...,http://vneconomy.vn/evn-phai-tu-chiu-trach-nhiem-cac-khoan-no-20180303092102819.htm
Yêu cầu làm rõ thông tin đầu mối xăng dầu hưởng lợi hơn 3.300 tỷ,26/02/2018 22:14,Việc áp dụng thuế nhập khẩu ưu đãi thông thường từ các thị trường khác MFN (20%) trong điều hành xăng dầu là không phù hợp với thực tế phát sinh tại các đầu mối nhập khẩu...,http://vneconomy.vn/yeu-cau-lam-ro-thong-tin-dau-moi-xang-dau-huong-loi-hon-3300-ty-20180226220319512.htm
Toàn cảnh bức tranh thành lập doanh nghiệp tháng 2/2018,04/03/2018 10:03,"Trong tháng 2/2018, số doanh nghiệp được thành lập mới là 7.864, với số vốn đăng ký là 99.062 tỷ, tăng 44,0% về số doanh nghiệp và tăng 59,1% về số vốn đăng ký so với cùng kỳ 2017...",http://vneconomy.vn/toan-canh-buc-tranh-thanh-lap-doanh-nghiep-thang-2-2018-20180304023530121.htm
Khởi nghiệp: Đam mê thôi chưa đủ,03/03/2018 20:58,Nhiều bạn trẻ đã bắt đầu khởi nghiệp từ một ý tưởng và đam mê lớn về một lĩnh vực hoặc sản phẩm nào đó nhưng lại không thể đi đến thành công...,http://vneconomy.vn/khoi-nghiep-dam-me-thoi-chua-du-20180302104846049.htm
Kinh tế Việt Nam tháng 2/2018 qua các con số,01/03/2018 18:22,Tổng cục Thống kê vừa công bố các thông tin thống kê về kinh tế tháng 2/2018 với nhiều điểm sáng...,http://vneconomy.vn/kinh-te-viet-nam-thang-2-2018-qua-cac-con-so-20180301170936888.htm
6 nữ tỷ phú giàu nhất giới công nghệ,28/02/2018 21:27,"Top 100 tỷ phú công nghệ giàu nhất thế giới của Forbes hiện chỉ có 6 người là nữ giới, trong đó có người từng làm công nhân nhà máy...",http://vneconomy.vn/6-nu-ty-phu-giau-nhat-gioi-cong-nghe-20180228154220065.htm
Warren Buffett: “Tiền nhiều gấp đôi không làm bạn hạnh phúc hơn”,28/02/2018 16:11,Nhà đầu tư huyền thoại nói rằng sự gia tăng của cải không phải là chìa khóa của hạnh phúc...,http://vneconomy.vn/warren-buffett-tien-nhieu-gap-doi-khong-lam-ban-hanh-phuc-hon-20180228154934828.htm
Tham vọng dẫn đầu của ông chủ dây cáp Goldcup,28/02/2018 14:57,"Học tập kinh nghiệm từ người Nhật, ông Vũ Quang Khánh đã đưa Goldcup trở thành một trong những công ty dây cáp hàng đầu...",http://vneconomy.vn/tham-vong-dan-dau-cua-ong-chu-day-cap-goldcup-20180228145157565.htm
Startup chuông cửa được Amazon mua lại giá 1 tỷ USD,28/02/2018 14:34,Sản phẩm chuông cửa thông minh của startup này từng bị chê không thể bán nổi ...,http://vneconomy.vn/startup-chuong-cua-duoc-amazon-mua-lai-gia-1-ty-usd-20180228113406371.htm
