title,time,init,link,paraContainKeyword
"Đầu năm, kim ngạch và giá xuất khẩu điều tăng mạnh",28/02/2018 10:37,"Dự báo, 2018 tiếp tục là năm ""mưa thuận, gió hòa"" của ngành điều...",http://vneconomy.vn/dau-nam-kim-ngach-va-gia-xuat-khau-dieu-tang-manh-20180227231401951.htm,"Khối lượng và kim ngạch xuất khẩu hạt điều sang các thị trường tăng rất mạnh so với cùng kỳ năm 2017, nhưng quan trọng hơn hết là giá điều xuất khẩu bình quân cũng đạt mức tương đối cao với 10.253,6 USD/tấn, tăng 12,7% so với cùng kỳ và tăng 1,3% so với tháng cuối năm 2017."
Việt Nam chi 270 triệu USD nhập rau quả trong 2 tháng,28/02/2018 17:06,"Tổng giá trị nhập khẩu rau quả của Việt Nam 2 tháng đầu năm nay đã tăng gấp 2,1 lần so với cùng kỳ năm ngoái...",http://vneconomy.vn/viet-nam-chi-270-trieu-usd-nhap-rau-qua-trong-2-thang-20180228170656545.htm,Hai thị trường mà Việt Nam nhập khẩu rau quả nhiều nhất vẫn là Thái Lan (chiếm 44% thị phần) và Trung Quốc (chiếm 23% thị phần).
"Úc xem xét cấp ""visa"" cho nhãn Việt",01/03/2018 14:08,"Tiếp theo trái vải, xoài và thanh long, nhãn tươi của Việt Nam cũng có thể xuất khẩu sang Úc từ năm 2019...",http://vneconomy.vn/uc-xem-xet-cap-visa-cho-nhan-viet-20180301130754377.htm,Đây là thông tin tốt cho ngành trái cây Việt Nam. Mặc dù Úc là một nước nông nghiệp nhưng trái cây Việt Nam xuất khẩu sang Úc là trái mùa nên có khả năng tiêu thụ với giá cao tại thị trường này.
Đoàn Úc thị sát tận nơi xem xét việc gỡ bỏ lệnh cấm cho tôm Việt,28/02/2018 17:20,Úc đang áp dụng những điều kiện nhập khẩu rất chặt chẽ với tôm và thịt tôm chưa nấu chín từ Việt Nam...,http://vneconomy.vn/doan-uc-thi-sat-tan-noi-xem-xet-viec-go-bo-lenh-cam-cho-tom-viet-2018022816495747.htm,"Nội dung làm việc của đoàn công tác Úc sẽ tập trung vào bốn vấn đề chính: làm việc với các cơ quan về công tác phòng, chống và giám sát dịch bệnh thủy sản; cấp chứng nhận kiểm dịch xuất khẩu tôm; thăm các phòng thử nghiệm chịu trách nhiệm xét nghiệm bệnh đốm trắng và bệnh đầu vàng trên tôm trước khi xuất khẩu; thăm các cơ sở có chuỗi sản xuất tôm xuất khẩu sang thị trường Úc (trại giống, cơ sở nuôi, cơ sở chế biến)."
Nhộn nhịp tuyển dụng lao động sau Tết,05/03/2018 15:52,"Sau tết, nhu cầu tuyển dụng của các doanh nghiệp và nhu cầu tìm việc của người lao động tăng cao...",http://vneconomy.vn/nhon-nhip-tuyen-dung-lao-dong-sau-tet-20180305001726887.htm,"Tại Tp.HCM, Trung tâm Dự báo nhu cầu nhân lực và thông tin thị trường lao động Tp.HCM (Falmi) cho biết, ngay sau Tết Nguyên đán, các doanh nghiệp trên địa bàn Tp.HCM sẽ cần tuyển thêm 30.000 lao động ở nhiều nhóm ngành, nghề khác nhau... "
Việt Nam liên tục nhập siêu từ Ấn Độ,03/03/2018 20:16,"Năm 2017, Ấn Độ là quốc gia xếp thứ 12 trong hơn 200 đối tác thương mại của Việt Nam trên thế giới...",http://vneconomy.vn/viet-nam-lien-tuc-nhap-sieu-tu-an-do-20180303125731936.htm,"Trong đó, xuất khẩu hàng hóa của Việt Nam sang thị trường Ấn Độ đạt gần 3,76 tỷ USD, tăng 39,7% so với năm 2016, chiếm 1,7 % tổng kim ngạch xuất khẩu của Việt Nam sang tất cả các đối tác thương mại trong năm 2017. Nhập khẩu các hàng hóa có xuất xứ Ấn Độ vào Việt Nam đạt 3,87 tỷ USD, tăng 41,2% so với năm 2016, chiếm 1,8% tổng trị giá nhập khẩu của cả nước trong năm 2017."
Tín hiệu tốt từ xuất khẩu nông sản,05/03/2018 16:26,"Nhiều tín hiệu tốt trong xuất khẩu nông sản, điển hình như xuất khẩu gạo, sắn, rau quả, thủy sản...",http://vneconomy.vn/tin-hieu-tot-tu-xuat-khau-nong-san-20180305002815591.htm,"Philippines đã trở lại là thị trường đứng đầu về khối lượng nhập khẩu gạo Việt Nam với thị phần đạt 26,9%, đẩy Trung Quốc xuống  thứ 2 với 23,5% thị phần."
"Trung tâm thương mại, doanh nghiệp lớn đua nhau khuyến mại 8/3",06/03/2018 14:58,"Như nhiều ngày lễ khác, 8/3 chính là dịp các trung tâm thương mại, các doanh nghiệp tung ra nhiều chương trình khuyến mại để kích cầu...",http://vneconomy.vn/trung-tam-thuong-mai-doanh-nghiep-lon-dua-nhau-khuyen-mai-8-3-20180306143506051.htm,"Tốt hơn hết, người tiêu dùng nên chọn mua sản phẩm của  những đơn vị có tên tuổi, uy tín trên thị trường để tránh không mất tiền oan  vào những dịp này"", vị chuyên gia nhấn mạnh."
The Blue Village - điểm nhấn tạo nên sức hút của án FLC Quảng Bình,05/04/2018 16:41,FLC Quảng Bình là dự án lớn nhất mà Tập đoàn FLC đầu tư tính đến thời điểm hiện tại...,http://vneconomy.vn/the-blue-village-diem-nhan-tao-nen-suc-hut-cua-an-flc-quang-binh-20180405163718015.htm,"Được biết, chỉ trong một thời gian ngắn ra mắt thị trường, toàn bộ các sản phẩm biệt thự, nhà phố tại FLC Lux City - The Blue Village đã được các đại lý phân phối bất động sản đăng ký hết."
"Mê Linh quy hoạch đồng bộ, bất động sản hút nhà đầu tư",05/04/2018 17:42,"Bất động sản khu vực Đông Anh, Mê Linh ngày càng được hoàn thiện về kết nối hạ tầng và liên kết vùng nên có tiềm năng sinh lời lớn...",http://vneconomy.vn/me-linh-quy-hoach-dong-bo-bat-dong-san-hut-nha-dau-tu-20180405180938404.htm,"Việc di chuyển từ phía Tây vào trung tâm thành phố Hà Nội khá thuận lợi do tuyến đường Phạm Văn Đồng sắp được mở rộng tới 12 làn xe, các tuyến giao cắt với cầu Nhật Tân có sức tải 10 làn xe. Sự thuận lợi này đã tạo cú hích lớn về hạ tầng và tác động tích cực đến thị trường bất động sản khu vực lân cận."
Sức hút từ căn hộ cao cấp cho thuê,05/04/2018 09:00,"Theo đánh giá của các nhà đầu tư bất động sản, thị trường căn hộ cao cấp hiện đại cho thuê đang rất tiềm năng và cơ hội sinh lời cao...",http://vneconomy.vn/suc-hut-tu-can-ho-cao-cap-cho-thue-20180404192213909.htm,"Theo đánh giá của các nhà đầu tư bất động sản, thị trường căn hộ cao cấp hiện đại cho thuê đang rất tiềm năng và cơ hội sinh lời cao. Đặc biệt, làn sóng người nước ngoài tới sinh sống và làm việc tại các thành phố lớn nhà Hà Nội, Tp.HCM ngày một đông thì phân khúc này của thị trường bất động sản càng trở nên sôi động."
TTC Land lấn sân sang bất động sản nghỉ dưỡng,03/04/2018 08:00,Hiện tại SCR đang triển khai 12 dự án và trong năm 2018 sẽ có 5 dự án đủ điều kiện bàn giao cho khách hàng...,http://vneconomy.vn/ttc-land-lan-san-sang-bat-dong-san-nghi-duong-20180402153604579.htm,"Trong đó, tài sản ngắn hạn 7.847 tỷ chiếm 82% trên tổng tài sản, cho thấy công ty đang đầu tư dự án và dự kiến tung ra những sản phẩm mới cho thị trường trong tương lai. Bên cạnh đó công ty tiến hành thực hiện chiến lược M&A để mở rộng quỹ đất và tăng nguồn sản phẩm mới cung cấp ra thị trường thông qua việc mua lại công ty nên làm cho khoản đầu tư tài chính dài hạn tăng 35% lên 888 tỷ đồng."
Những dự án hút giới đầu tư nhất thị trường địa ốc Biên Hòa,03/04/2018 07:55,"Những tháng sau Tết, thị trường địa ốc Biên Hoà đã ghi nhận một sức nóng, với hàng loạt dự án lớn được công bố ra thị trường, cùng mức giao dịch kỷ lục...",http://vneconomy.vn/nhung-du-an-hut-gioi-dau-tu-nhat-thi-truong-dia-oc-bien-hoa-20180402211355042.htm,"Bên cạnh nguồn cung ấn tượng, các dự án căn hộ được công bố trong dịp đầu năm tại Biên Hoà đều chứng kiến mức giao dịch kỷ lục. Theo khảo sát, có những dự án sở hữu quy mô cả nghìn căn hộ, chỉ mới công bố ra thị trường vài tháng đã được giao dịch hết. Đây là mức giao dịch đáng mơ ước với cả những dự án ""hot"" tại Sài Gòn."
Biệt thự biển giá trị thực tại tâm điểm du lịch bãi Trường Phú Quốc,06/04/2018 10:31,"Wyndham Garden Phú Quốc mở ra kênh đầu tư biệt thự biển sát với ""giá trị thực"" từ 9 tỷ đồng/căn, nhận ngay cam kết lợi nhuận cho thuê 30% ...",http://vneconomy.vn/biet-thu-bien-gia-tri-thuc-tai-tam-diem-du-lich-bai-truong-phu-quoc-20180406102012505.htm,"Ông Đỗ Duy Thoan - đại diện Nam Group, đơn vị phát triển dự án Wyndham Garden Phú Quốc cho biết: ""Hiện nay, khó mà tìm được biệt thự biển có giá dưới 10 tỷ tại Bãi Trường như Wyndham Garden Phú Quốc. Số lượng biệt thự biển khan hiếm và tiềm năng tăng giá tại Bãi Trường rất lớn. Hiện giá biệt thự biển tại đây từ 20 - 40 tỷ với số lượng chào bán ít ỏi. Vì vậy, Wyndham Garden ra mắt với mức giá phù hợp nhanh chóng được thị trường đón nhận""."
"Hải Phát Land xây dựng ""hệ sinh thái"" bất động sản",06/04/2018 12:14,"Đây sẽ là một hệ sinh thái bất động sản phát triển đầy đủ các loại hình, giải đáp tất cả các vấn đề liên quan của ngành bất động sản trong một vòng tròn khép kín...",http://vneconomy.vn/hai-phat-land-xay-dung-he-sinh-thai-bat-dong-san-20180406104522413.htm,"Là doanh nghiệp nằm trong top 5 đơn vị phát  triển và phân phối bất động sản tại Việt Nam,  Hải  Phát Land đã và đang có những  bước tiến vững chắc trên thị trường.  Nhờ thị phần lớn nên Công ty cũng nắm rõ thực tế không ít  khách hàng, nhà đầu tư hiện đang  gặp vấn đề về tiếp cận thông tin, tư vấn mua bán, pháp lý dự án cũng như vấn đề phát  triển nhân sự, cách thức vận hành dự án..."
"Năm 2018, biệt thự biển Phú Quốc hấp dẫn nhà đầu tư",03/04/2018 08:00,Biệt thự biển Wyndham Garden Phú Quốc với chính sách thanh toán chia nhỏ trong 23 tháng mà Nam Group áp dụng cho dự án này cũng là một yếu tố thuận lợi hút các nhà đầu tư ...,http://vneconomy.vn/nam-2018-biet-thu-bien-phu-quoc-hap-dan-nha-dau-tu-20180402215128287.htm,"Năm 2018, thị trường bất động sản Việt Nam sẽ khởi sắc và phân khúc nghỉ dưỡng, biệt thự biển cho thuê đang nổi lên như một hiện tượng cho các nhà đầu tư."
Nha Trang: Xuất hiện sản phẩm mới có thể soán ngôi condotel,09/04/2018 08:01,Nếu như condotel chỉ được sở hữu có thời hạn thì chủ nhân home-tel được sở hữu căn hộ lâu dài (sổ đỏ)...,http://vneconomy.vn/nha-trang-xuat-hien-san-pham-moi-co-the-soan-ngoi-condotel-2018040821562754.htm,"3 năm trở lại đây, condotel tăng trưởng ""đột biến"" theo cấp  số nhân và giữ ngôi vương của thị trường địa ốc. Nếu như năm 2014 condotel mới  bắt đầu xuất hiện trên thị trường, thì kết thúc năm 2017 tổng nguồn cung  condotel đã đạt 66.000 căn (tương đương với dòng vốn gần 9 tỷ USD)."
"Tân Hoàng Minh ký hợp đồng thiết kế, thi công dự án Tân Hoàng Mai",09/04/2018 08:00,"Theo đó, Hòa Bình sẽ là tổng thầu thiết kế và thi công của dự án Tân Hoàng Mai (do Tân Hoàng Minh làm chủ đầu tư)...",http://vneconomy.vn/tan-hoang-minh-ky-hop-dong-thiet-ke-thi-cong-du-an-tan-hoang-mai-20180408211507817.htm,"Dự án được dự đoán sẽ tiếp tục làm sôi động thị trường bất động sản thành phố khi được ra mắt trong thời gian tới. Với quy mô khoảng 2.500 m2 đất, dự án Nguyễn Thị Minh Khai được xây dựng theo mô hình công trình D'. Palais Louis (Hà Nội), khi hoàn thành sẽ là một công trình đẳng cấp, sang trọng bậc nhất tại Tp.HCM."
"Những chuyển biến phức tạp của ""sức nóng"" nhà đất Biên Hòa",09/04/2018 07:33,"Phân khúc đất nền, nhà phố trung tâm nóng lên nhờ hàng loạt công trình nghìn tỷ, còn các dự án đất nền phân lô ở khu vực rìa Biên Hoà cũng đua nhau bung hàng rầm rộ và ăn theo tăng giá...",http://vneconomy.vn/nhung-chuyen-bien-phuc-tap-cua-suc-nong-nha-dat-bien-hoa-20180408214940403.htm,"Trong khi phân khúc đất nền, nhà phố diễn ra nhiều diễn biến  phức tạp thì thị trường căn hộ tại Biên Hoà lại ghi nhận sức tăng trưởng về nguồn  cung, giá mạnh, nhưng ổn định. Đặc biệt, các nhà đầu tư căn hộ tại Biên Hoà chủ  yếu phục vụ cho nhu cầu ở thực."
"Giá vàng, USD cùng chững sau quãng tăng liên tục",06/03/2018 11:27,"Một nhà kinh doanh vàng nhận xét, nhu cầu đầu tư vàng của người dân hiện nay không lớn...",http://vneconomy.vn/gia-vang-usd-cung-chung-sau-quang-tang-lien-tuc-20180306111354978.htm,"Lúc gần 11h trưa nay, Tập đoàn DOJI niêm yết giá vàng SJC cho thị trường Hà Nội ở mức 36,71 triệu đồng/lượng (mua vào) và 36,78 triệu đồng/lượng (bán ra). So với cuối giờ chiều qua, giá vàng miếng SJC tại doanh nghiệp này hiện giảm 10.000 đồng/lượng ở chiều mua vào và giảm 20.000 đồng/lượng ở chiều bán ra."
Lý giải sức hút của condotel xanh,03/04/2018 10:12,Dự án The Coastal Hill (Quy Nhơn) của tập đoàn FLC được xây dựng theo chuẩn xanh LEED của Mỹ và chuẩn Lotus của Việt Nam đang tạo được sức hút trên thị trường...,http://vneconomy.vn/ly-giai-suc-hut-cua-condotel-xanh-20180403100821475.htm,"Dù thị trường vẫn khởi sắc, nhưng cơ hội tại phân khúc condotel không dành cho tất cả. Nhiều chuyên gia nhận định, thay vì phát triển những dự án ""một màu"", nhà đầu tư bất động sản nghỉ dưỡng nên mạnh dạn đầu tư  vào những sản phẩm khác biệt, dựa trên xu hướng trong tương lai có thể là 5 năm, hay 10 năm tới."
"Tăng tốc tiến độ, FLC Lux City Quy Nhơn chuẩn bị bàn giao trong năm 2018",03/04/2018 15:38,"""Với tốc độ thi công gấp rút như hiện nay, FLC Lux City Quy Nhơn sẽ hoàn thiện phần lớn các hạng mục quan trọng và sớm đưa vào vận hành, bàn giao ngay trong năm 2018""...",http://vneconomy.vn/tang-toc-tien-do-flc-lux-city-quy-nhon-chuan-bi-ban-giao-trong-nam-2018-201804031536344.htm,"Là một trong những dự án tâm điểm của thị trường BĐS miền Trung, phân khu Barca - FLC Lux City Quy Nhơn thu hút sự chú ý lớn từ hàng trăm khách hàng, nhà đầu tư với hàng loạt giao dịch thành công ngay trong sự kiện."
Florence tạo dấu ấn trên thị trường bất động sản,03/04/2018 11:00,"Mang đậm phong cách kiến trúc Phục Hưng (khởi phát từ Florence), dự án này là tổng hoà của ngôn ngữ hội hoạ, nhiếp ảnh, điêu khắc...",http://vneconomy.vn/florence-tao-dau-an-tren-thi-truong-bat-dong-san-20180402213529757.htm,"Có lẽ chính vì thế mà ở công trình này, bản thân lãnh đạo Phục Hưng Holdings với hơn 20 năm kinh nghiệm trong lĩnh vực xây dựng đã trực tiếp giám sát từng khâu triển khai. Dù đã đặt ra tiêu chí là phải áp dụng công nghệ tiên tiến nhất, vật liệu xây dựng chất lượng trên thị trường hiện nay nhưng ông Lâm cùng đội ngũ lãnh đạo Phục Hưng Holdings vẫn cân nhắc đưa vào thử nghiệm trên thực tế các thương hiệu sản phẩm, để từ đó có thể lựa chọn đúng những vật tư đáp ứng yêu cầu kỹ thuật tối ưu nhất, đảm bảo dự án được hoàn thiện tốt nhất."
"Lên sàn 6/3, đo độ hấp dẫn cổ phiếu của nhà sản xuất điện lớn thứ 2 Việt Nam",05/03/2018 17:49,"Là doanh nghiệp sản xuất điện lớn thứ 2 tại Việt Nam, với kết quả kinh doanh tốt, PV Power tin rằng cổ phiếu POW sẽ thu hút nhiều nhà đầu tư...",http://vneconomy.vn/len-san-6-3-do-do-hap-dan-co-phieu-cua-nha-san-xuat-dien-lon-thu-2-viet-nam-201803051744536.htm,"Kết quả kinh doanh của PV Power luôn giữ mức tăng trưởng và hiệu quả cao, thực hiện bảo toàn và phát triển vốn, liên tiếp hoàn thành vượt mức các chỉ tiêu kế hoạch được giao, việc tham gia thị trường điện cạnh tranh được thực hiện tốt."
Ngân hàng Nhà nước nâng kỷ lục hút bớt tiền về,06/03/2018 10:43,Lượng tiền đồng Ngân hàng Nhà nước hút về liên tục tạo quy mô lớn chưa từng thấy nhiều năm qua...,http://vneconomy.vn/ngan-hang-nha-nuoc-nang-ky-luc-hut-bot-tien-ve-20180306092424719.htm,"Theo bản tin Công ty Chứng khoán VPBS cập nhật chiều qua (5/3), chỉ riêng trong tuần vừa qua, Ngân hàng Nhà nước đã hút ròng tới 50.500 tỷ đồng trên thị trường mở."
Sun Group chọn Savills vận hành tổ hợp 5 sao Sun Grand City Ancora Residence,03/04/2018 17:08,Sun Grand City Ancora Residence là một trong những dự án nổi bật trong phân khúc bất động sản cao cấp...,http://vneconomy.vn/sun-group-chon-savills-van-hanh-to-hop-5-sao-sun-grand-city-ancora-residence-20180403170801242.htm,"Ra mắt thị trường từ đầu năm 2017, Sun Grand City Ancora Residence là một trong những dự án nổi bật trong phân khúc bất động sản cao cấp tại Hà Nội. "
"Shophouse Sun Plaza Grand World ""bùng nổ"" ngày ra mắt",03/04/2018 17:51,70% quỹ hàng trong sự kiện nhanh chóng được đăng ký chỉ trong 2 giờ đồng hồ...,http://vneconomy.vn/shophouse-sun-plaza-grand-world-bung-no-ngay-ra-mat-201804031751219.htm,"Cũng theo ông Ninh Viết Hà, giá đất ở những vị trí đẹp tại Hạ Long chỉ khoảng hai năm trở lại đây đã tăng gấp đôi, trong khi thị trường Hạ Long mới đang ở giai đoạn đầu của chu kỳ phát triển. Do đó, ngoài doanh thu hàng tháng, chủ shophouse còn hưởng lợi khi giá đất tăng cao."
Nguy cơ cháy nổ nhà phố tại Tp.HCM cao gấp nhiều lần chung cư,04/04/2018 07:48,Căn hộ cao cấp được đánh giá có lợi thế hơn về sự an toàn trong phòng cháy nổ...,http://vneconomy.vn/nguy-co-chay-no-nha-pho-tai-tphcm-cao-gap-nhieu-lan-chung-cu-20180404070648676.htm,"Ngoài những quy định tối thiểu nói trên, hiện tại trên thị trường khách hàng tại các dự án chung cư cao cấp cũng có thể yên tâm hơn nhiều chủ đầu tư đang thu hút khách hàng bằng cách trang bị thêm những tiện ích phòng cháy cao cấp, tăng cường mức độ an toàn cho tòa nhà."
CBRE dự báo lượng căn hộ bán ra tại Tp.HCM giảm sau vụ Carina,04/04/2018 14:19,"Đại diện CBRE Việt Nam cho rằng, sau vụ cháy chung cư Carina Plaza quận 8, Tp.HCM, thị trường căn hộ sẽ có ảnh hưởng đối với cả chủ đầu tư và người mua...",http://vneconomy.vn/cbre-du-bao-luong-can-ho-ban-ra-tai-tphcm-giam-sau-vu-carina-20180404105210433.htm,"Cụ thể, tại Tp.HCM, trong quý 1/2018 thị trường đón nhận thêm 9.503 căn hộ, tăng 11% theo quý và 79% so với cùng kỳ năm ngoái. Các chủ đầu tư bắt đầu mở bán sản phẩm sau một thời gian trì hoãn để nghiên cứu tình hình thị trường trong suốt năm 2017. Các chủ đầu tư không những tập trung vào giới thiệu những tiện ích mới mà còn đảm bảo về những chỉ tiêu an toàn cho cư dân."
Dự án khu Bắc Tp.HCM tăng nhiệt vào “mùa bất động sản”,04/04/2018 09:00,"Sở hữu vị trí đẹp với 80% căn hộ hướng sông thoáng mát, Marina Tower đang được đánh giá là căn hộ lý tưởng dành cho gia đình trẻ tại Bắc Sài Gòn...",http://vneconomy.vn/du-an-khu-bac-tphcm-tang-nhiet-vao-mua-bat-dong-san-20180403151235092.htm,"Khu Bắc Tp.HCM là cửa ngõ phía Bắc thành phố, kết nối các tỉnh công nghiệp như Bình Dương và Đồng Nai. Khu vực này có lượng dân nhập cư lớn và hệ thống hạ tầng hoàn chỉnh. Đặc biệt, Đại lộ Phạm Văn Đồng, Quốc lộ 1A, Quốc lộ 13… là những tuyến đường huyết mạch, tăng cường khả năng kết nối của khu Bắc Tp.HCM với trung tâm thành phố. Với những ưu thế về vị trí và hạ tầng, khu Bắc Tp.HCM là thị trường tiềm năng cho các chủ đầu tư bất động sản để phát triển các dự án trung và dài hạn."
FLC Grand Hotel Quang Binh: Điểm đến của du khách và nhà đầu tư,04/04/2018 13:33,"Tọa lạc tại trái tim của quần thể FLC Quang Binh Beach & Golf Resort, khách sạn 5 sao FLC Grand Hotel Quang Binh là một trong những hạng mục trọng điểm của dự án...",http://vneconomy.vn/flc-grand-hotel-quang-binh-diem-den-cua-du-khach-va-nha-dau-tu-20180404133404701.htm,"Những ngày vừa qua, thị trường bất động sản ghi nhận thành công tại lễ ký kết hợp đồng đại lý chiến lược dự án FLC Quảng Bình khi 100% sản phẩm đã được các đại lý phân phối đăng ký hết."
Tập đoàn CEO hướng đến mục tiêu tổng tài sản tiệm cận 1 tỷ USD năm 2021,04/04/2018 18:07,"Để hướng đến mục tiêu này, trước mắt, năm 2018, Tập đoàn CEO đặt mục tiêu doanh thu hợp nhất 2.200 tỷ đồng...",http://vneconomy.vn/tap-doan-ceo-huong-den-muc-tieu-tong-tai-san-tiem-can-1-ty-usd-nam-2021-20180404191701488.htm,"Phú Quốc chính là thị trường trọng yếu, đóng góp rất lớn trong sự thành công của Tập đoàn CEO năm 2017 với các chỉ số tích cực: tổng doanh thu hợp nhất là 1.874 tỷ đồng; Lợi nhuận trước thuế là 406 tỷ đồng, đạt 118% kế hoạch; Lợi nhuận sau thuế là 321 tỷ đồng, đạt 117% kế hoạch, tăng trưởng 17% so với năm 2016. Theo đó, tỷ lệ chi trả cổ tức cho cổ đông năm 2017 đạt mục tiêu 10%."
Startup chuông cửa được Amazon mua lại giá 1 tỷ USD,28/02/2018 14:34,Sản phẩm chuông cửa thông minh của startup này từng bị chê không thể bán nổi ...,http://vneconomy.vn/startup-chuong-cua-duoc-amazon-mua-lai-gia-1-ty-usd-20180228113406371.htm,"Vì vậy, cuối năm 2010, Siminoff mở một công ty trong garage và dành toàn bộ tập trung vào phát triển các sản phẩm mới. Nhưng có một vấn đề là từ chỗ làm việc, Siminoff không thể nghe thấy chuông cửa và cũng không thể tìm mua loại chuông cửa nào trên thị trường gửi thông báo qua điện thoại khi có khách đến.  "
Tham vọng dẫn đầu của ông chủ dây cáp Goldcup,28/02/2018 14:57,"Học tập kinh nghiệm từ người Nhật, ông Vũ Quang Khánh đã đưa Goldcup trở thành một trong những công ty dây cáp hàng đầu...",http://vneconomy.vn/tham-vong-dan-dau-cua-ong-chu-day-cap-goldcup-20180228145157565.htm,"Tại thị trường nội địa, đặc biệt là miền Bắc, ông Vũ Quang Khánh đã xây dựng dây và Cáp điện Goldcup trở thành một trong những thương hiệu có uy tín. Sản phẩm của công ty đã tạo được uy tín nhất định với các khách hàng lớn như Tổng công ty Vinaconex, Tập đoàn Than khoáng sản Việt Nam, Tập đoàn Dầu khí Việt Nam, Tập đoàn Hòa Phát, Tập đoàn Nam Cường…"
Khởi nghiệp: Đam mê thôi chưa đủ,03/03/2018 20:58,Nhiều bạn trẻ đã bắt đầu khởi nghiệp từ một ý tưởng và đam mê lớn về một lĩnh vực hoặc sản phẩm nào đó nhưng lại không thể đi đến thành công...,http://vneconomy.vn/khoi-nghiep-dam-me-thoi-chua-du-20180302104846049.htm,"Do đó, để khởi nghiệp, nhà sáng lập phải xác định đúng năng lực của mình, điểm rơi của thị trường. "
Các quỹ đầu tư đánh giá cao mục tiêu doanh thu 1 tỷ USD của An Phát,05/03/2018 10:54,"Cùng với Vietcombank, An Phát là một trong số 3 các doanh nghiệp Việt Nam được mời tới tham dự hội nghị đầu tư các thị trường đang phát triển Châu Á...",http://vneconomy.vn/cac-quy-dau-tu-danh-gia-cao-muc-tieu-doanh-thu-1-ty-usd-cua-an-phat-20180305103320605.htm,"Cùng với tiềm năng phát triển của thị trường chứng khoán, An Phát là một trong những minh chứng về cổ phiếu tăng trưởng tốt, thông tin minh bạch và có chiến lược khả thi cho tăng trưởng khi trình bày tham vọng kéo dài chuỗi giá trị ngành nhựa từ cung ứng nguyên vật liệu đầu vào, đến sản xuất nhựa kỹ thuật cao cho nghiệp (nhựa điện thoại, nhựa oto, xe máy, nhựa gia dụng điện tử) và sản xuất nhựa hàng tiêu dùng chất lượng cao (túi tự hủy sinh học, nhựa gia dụng và nhựa cho mẹ và bé chất lượng cao,…)."
Việt Nam vừa có thêm hai tỷ phú USD Trần Bá Dương và Trần Đình Long,06/03/2018 21:16,Hai tỷ phú họ Trần này vừa được Forbes ghi nhận trong danh sách những người giàu có nhất hành tinh. ...,http://vneconomy.vn/viet-nam-vua-co-them-hai-ty-phu-usd-tran-ba-duong-va-tran-dinh-long-20180306203445001.htm,"Hiện Thaco đang có vốn điều lệ 4.150 tỷ đồng, ông Dương và vợ được cho là đang nắm khoảng 65% cổ phần trực tiếp và gián tiếp tại đây. Với mức giá tạm tính trên thị trường OTC thì tài sản của ông Dương cũng tương đương mức Forbes ghi nhận."
“Cần tạo thêm những sân chơi bài bản cho doanh nhân Việt”,07/03/2018 10:37,CEO - Chìa khóa thành công trên VTV1 là một trong những sân chơi trên truyền hình đạt được mức độ lan tỏa lớn trong cộng đồng doanh nghiệp Việt...,http://vneconomy.vn/can-tao-them-nhung-san-choi-bai-ban-cho-doanh-nhan-viet-20180307103540494.htm,"Trong bối cảnh thị trường cạnh tranh gay gắt và với các thách thức đến từ các yếu tố mới như công nghệ, các hình thức kinh doanh mới… như hiện nay thì áp lực đối với doanh nghiệp đang ngày càng cao."
"30 năm làm gia công, ""vua túi"" Hàn Quốc thành tỷ phú ở tuổi 62",07/03/2018 14:13,Ông Kenny Park là người đầu tiên xây dựng hệ thống sản xuất túi xách thiết kế hàng loạt trên thế giới...,http://vneconomy.vn/30-nam-lam-gia-cong-vua-tui-han-quoc-thanh-ty-phu-o-tuoi-62-20180306230123386.htm,"Năm 1987, ông Park thành lập Simone khi nhận thấy sự đi xuống trong cả nguồn cung và số lượng thợ thủ công ở châu Âu trong khi nhu cầu của thị trường túi xách thiết kế ngày càng tăng. "
"Mua cổ phiếu Apple, tỷ phú Warren Buffet vẫn dùng điện thoại Nokia",05/03/2018 16:43,Tỷ phú giàu thứ 3 thế giới cho biết chưa từng vứt đi thứ gì từ 20 - 25 năm trước...,http://vneconomy.vn/mua-co-phieu-apple-ty-phu-warren-buffet-van-dung-dien-thoai-nokia-20180305110259247.htm,"""Tim Cook từng bảo tôi đổi sang dùng iPhone"", ông Buffett nói với CNBC. ""Tuy nhiên, câu trả lời đơn giản rằng tôi là người lạc hậu. Nhưng tôi cũng nói với Tim rằng ngày nào tôi còn chưa mua iPhone thì ngày đó thị trường còn chưa bão hòa. Đến cái này mà tôi mua thì chắc sẽ chẳng còn ai mua nữa"". "
"Nhận định chứng khoán tuần 2-6/4: ""Áp lực bán ra còn gây khó cho chỉ số""",01/04/2018 22:07,VnEconomy giới thiệu nhận định và khuyến nghị đầu tư của một số công ty chứng khoán về diễn biến thị trường tuần 2-6/4/2018...,http://vneconomy.vn/nhan-dinh-chung-khoan-tuan-2-6-4-ap-luc-ban-ra-con-gay-kho-cho-chi-so-20180401133018506.htm,"""Phiên giao dịch cuối tuần, VN-Index quay lại chinh phục mốc 1,170 điểm. Rung lắc vẫn xuất hiện trong phiên khi nhóm Ngân hàng vẫn chưa có dấu hiệu khởi sắc. Đầu phiên chiều, sự bứt phá từ nhóm bất động sản và dầu khí khiến thị trường tích cực trở lại. "
